Name,Team,player,HR,R,RBI,SB,OBP,W,SV,HLD,SO,WHIP,ERA,ADP,MinDP,MaxDP,C,1B,2B,3B,SS,INF,OF,UT,P
Jack Flaherty,DET,Jack Flaherty (DET),0,0,0,0,0,6,0,0,126,1.37,4.54,293.27,157,359,0,0,0,0,0,0,0,0,1
Randy Vásquez,SDP,Randy Vasquez (SDP),0,0,0,0,0,6,0,1,97,1.33,4.24,360.87,338,338,0,0,0,0,0,0,0,0,1
Aaron Ashby,MIL,Aaron Ashby (MIL),0,0,0,0,0,6,0,1,100,1.4,4.08,359.97,318,360,0,0,0,0,0,0,0,0,1
Ryan Weathers,MIA,Ryan Weathers (MIA),0,0,0,0,0,5,0,6,94,1.47,4.76,349.45,258,358,0,0,0,0,0,0,0,0,1
Nick Lodolo,CIN,Nick Lodolo (CIN),0,0,0,0,0,3,0,1,100,1.27,4.62,254.48,195,357,0,0,0,0,0,0,0,0,1
Tommy Henry,ARI,Tommy Henry (ARI),0,0,0,0,0,5,0,1,86,1.4,4.43,360.9,343,343,0,0,0,0,0,0,0,0,1
Michael King,SDP,Michael King (SDP),0,0,0,0,0,6,0,1,119,1.17,3.49,126.59,97,174,0,0,0,0,0,0,0,0,1
Tanner Houck,BOS,Tanner Houck (BOS),0,0,0,0,0,7,0,1,107,1.35,4.62,330.68,244,360,0,0,0,0,0,0,0,0,1
Alex Wood,OAK,Alex Wood (OAK),0,0,0,0,0,5,0,1,88,1.27,4.23,360.87,344,355,0,0,0,0,0,0,0,0,1
Michael Lorenzen,TEX,Michael Lorenzen (TEX),0,0,0,0,0,7,0,1,100,1.3,4.55,360.3,324,357,0,0,0,0,0,0,0,0,1
J.P. France,HOU,J.P. France (HOU),0,0,0,0,0,8,0,1,120,1.41,4.17,355.38,268,359,0,0,0,0,0,0,0,0,1
Jose Quintana,NYM,Jose Quintana (NYM),0,0,0,0,0,5,0,0,86,1.47,4.6,352.8,283,360,0,0,0,0,0,0,0,0,1
Ricky Tiedemann,TOR,Ricky Tiedemann (TOR),0,0,0,0,0,5,0,0,92,1.31,4.09,347.61,257,360,0,0,0,0,0,0,0,0,1
Luis Gil,NYY,Luis Gil (NYY),0,0,0,0,0,4,0,1,114,1.37,4.29,335.08,249,360,0,0,0,0,0,0,0,0,1
Edward Cabrera,MIA,Edward Cabrera (MIA),0,0,0,0,0,7,0,0,116,1.34,4.41,322.48,230,358,0,0,0,0,0,0,0,0,1
Michael Wacha,KCR,Michael Wacha (KCR),0,0,0,0,0,6,0,0,95,1.33,4.46,289.93,226,359,0,0,0,0,0,0,0,0,1
Seth Lugo,KCR,Seth Lugo (KCR),0,0,0,0,0,5,0,0,97,1.36,4.4,266.02,200,345,0,0,0,0,0,0,0,0,1
Jhoan Duran,MIN,Jhoan Duran (MIN),0,0,0,0,0,5,25,3,85,1.09,2.8,98.89,37,210,0,0,0,0,0,0,0,0,1
Matt Strahm,PHI,Matt Strahm (PHI),0,0,0,0,0,7,2,12,84,1.14,3.92,358.9,246,360,0,0,0,0,0,0,0,0,1
Andrew Heaney,TEX,Andrew Heaney (TEX),0,0,0,0,0,6,0,1,119,1.34,4.69,347.98,249,360,0,0,0,0,0,0,0,0,1
Luis Severino,NYM,Luis Severino (NYM),0,0,0,0,0,4,0,0,79,1.32,4.8,227.69,169,336,0,0,0,0,0,0,0,0,1
Keaton Winn,SFG,Keaton Winn (SFG),0,0,0,0,0,5,0,1,89,1.31,4.28,359.41,323,357,0,0,0,0,0,0,0,0,1
Reynaldo López,ATL,Reynaldo Lopez (ATL),0,0,0,0,0,7,0,1,84,1.25,3.67,318.53,231,358,0,0,0,0,0,0,0,0,1
Emmanuel Clase,CLE,Emmanuel Clase (CLE),0,0,0,0,0,7,34,2,75,1.1,2.88,57.65,38,80,0,0,0,0,0,0,0,0,1
Jake Irvin,WSN,Jake Irvin (WSN),0,0,0,0,0,5,0,0,107,1.39,4.88,360.95,352,352,0,0,0,0,0,0,0,0,1
Max Meyer,MIA,Max Meyer (MIA),0,0,0,0,0,4,0,1,73,1.4,4.25,333.82,248,360,0,0,0,0,0,0,0,0,1
Matt Manning,DET,Matt Manning (DET),0,0,0,0,0,4,0,0,73,1.33,4.55,355.07,289,360,0,0,0,0,0,0,0,0,1
David Bednar,PIT,David Bednar (PIT),0,0,0,0,0,4,32,3,76,1.12,3.16,89.07,55,145,0,0,0,0,0,0,0,0,1
Cade Horton,CHC,Cade Horton (CHC),0,0,0,0,0,4,0,0,71,1.28,4.5,360.77,338,355,0,0,0,0,0,0,0,0,1
Adrian Houser,NYM,Adrian Houser (NYM),0,0,0,0,0,6,0,0,79,1.39,4.45,360.98,358,358,0,0,0,0,0,0,0,0,1
AJ Smith-Shawver,ATL,AJ Smith-Shawver (ATL),0,0,0,0,0,5,0,1,104,1.44,4.54,358,304,360,0,0,0,0,0,0,0,0,1
Michael Soroka,CHW,Michael Soroka (CHW),0,0,0,0,0,5,0,0,88,1.35,4.76,352.3,203,359,0,0,0,0,0,0,0,0,1
Nick Nastrini,CHW,Nick Nastrini (CHW),0,0,0,0,0,5,0,0,105,1.44,4.9,360.59,326,356,0,0,0,0,0,0,0,0,1
Chase Silseth,LAA,Chase Silseth (LAA),0,0,0,0,0,5,0,1,97,1.34,4.36,330.69,240,360,0,0,0,0,0,0,0,0,1
Pete Fairbanks,TBR,Pete Fairbanks (TBR),0,0,0,0,0,5,30,3,69,1.13,3,88.74,67,120,0,0,0,0,0,0,0,0,1
Andrés Muñoz,SEA,Andres Munoz (SEA),0,0,0,0,0,7,27,4,89,1.06,2.91,77.38,51,103,0,0,0,0,0,0,0,0,1
Adbert Alzolay,CHC,Adbert Alzolay (CHC),0,0,0,0,0,5,29,4,78,1.14,3.73,129.44,98,180,0,0,0,0,0,0,0,0,1
Wade Miley,MIL,Wade Miley (MIL),0,0,0,0,0,6,0,0,75,1.4,4.24,360.93,349,349,0,0,0,0,0,0,0,0,1
Tylor Megill,NYM,Tylor Megill (NYM),0,0,0,0,0,7,0,1,111,1.46,4.83,346.44,260,359,0,0,0,0,0,0,0,0,1
Javier Assad,CHC,Javier Assad (CHC),0,0,0,0,0,5,0,1,91,1.39,4.33,360.59,296,353,0,0,0,0,0,0,0,0,1
